t_s,MV_H1,MV_H2,MV_H3,MV_H4,MV_H5,MV_H6
15902,0,1,0,0,0,0
15903,0,1,0,0,0,0
15904,0,1,0,0,0,0
15905,0,1,0,0,0,0
15906,0,1,0,0,0,0
15907,0,1,0,0,0,0
15908,0,1,0,0,0,0
15909,0,1,0,0,0,0
15910,0,1,0,0,0,0
15911,0,1,0,0,0,0
15912,0,1,0,0,0,0
15913,0,1,0,0,0,0
15914,0,1,0,0,0,0
15915,0,1,0,0,0,0
15916,0,1,0,0,0,0
15917,0,1,0,0,0,0
15918,0,1,0,0,0,0
15919,0,1,0,0,0,0
15920,0,1,0,0,0,0
15921,0,1,0,0,0,0
15922,0,1,0,0,0,0
15923,0,1,0,0,0,0
15924,0,1,0,0,0,0
15925,0,1,0,0,0,0
15926,0,1,0,0,0,0
15927,0,1,0,0,0,0
15928,0,1,0,0,0,0
15929,0,1,0,0,0,0
15930,0,1,0,0,0,0
15931,0,1,0,0,0,0
15932,0,1,0,0,0,0
15933,0,1,0,0,0,0
15934,0,1,0,0,0,0
15935,0,1,0,0,0,0
15936,0,1,0,0,0,0
15937,0,1,0,0,0,0
15938,0,1,0,0,0,0
15939,0,1,0,0,0,0
15940,0,1,0,0,0,0
15941,0,1,0,0,0,0
15942,0,1,0,0,0,0
15943,0,1,0,0,0,0
15944,0,1,0,0,0,0
15945,0,1,0,0,0,0
15946,0,1,0,0,0,0
15947,0,1,0,0,0,0
15948,0,1,0,0,0,0
15949,0,1,0,0,0,0
15950,0,1,0,0,0,0
15951,0,1,0,0,0,0
15952,0,1,0,0,0,0
15953,0,1,0,0,0,0
15954,0,1,0,0,0,0
15955,0,1,0,0,0,0
15956,0,1,0,0,0,0
15957,0,1,0,0,0,0
15958,0,1,0,0,0,0
15959,0,1,0,0,0,0
15960,0,1,0,0,0,0
15961,0,1,0,0,0,0
15962,0,1,0,0,0,0
15963,0,1,0,0,0,0
15964,0,1,0,0,0,0
15965,0,1,0,0,0,0
15966,0,1,0,0,0,0
15967,0,1,0,0,0,0
15968,0,1,0,0,0,0
15969,0,1,0,0,0,0
15970,0,1,0,0,0,0
15971,0,1,0,0,0,0
15972,0,1,0,0,0,0
15973,0,1,0,0,0,0
15974,0,1,0,0,0,0
15975,0,1,0,0,0,0
15976,0,1,0,0,0,0
15977,0,1,0,0,0,0
15978,0,1,0,0,0,0
15979,0,1,0,0,0,0
15980,0,1,0,0,0,0
15981,0,1,0,0,0,0
15982,0,1,0,0,0,0
15983,0,1,0,0,0,0
15984,0,1,0,0,0,0
15985,0,1,0,0,0,0
15986,0,1,0,0,0,0
15987,0,1,0,0,0,0
15988,0,1,0,0,0,0
15989,0,1,0,0,0,0
15990,0,1,0,0,0,0
15991,0,1,0,0,0,0
15992,0,1,0,0,0,0
15993,0,1,0,0,0,0
15994,0,1,0,0,0,0
15995,0,1,0,0,0,0
15996,0,1,0,0,0,0
15997,0,1,0,0,0,0
15998,0,1,0,0,0,0
15999,0,1,0,0,0,0
16000,0,1,0,0,0,0
16001,0,1,0,0,0,0
16002,0,1,0,0,0,0
16003,0,1,0,0,0,0
16004,0,1,0,0,0,0
16005,0,1,0,0,0,0
16006,0,1,0,0,0,0
16007,0,1,0,0,0,0
16008,0,1,0,0,0,0
16009,0,1,0,0,0,0
16010,0,1,0,0,0,0
16011,0,1,0,0,0,0
16012,0,1,0,0,0,0
16013,0,1,0,0,0,0
16014,0,1,0,0,0,0
16015,0,1,0,0,0,0
16016,0,1,0,0,0,0
16017,0,1,0,0,0,0
16018,0,1,0,0,0,0
16019,0,1,0,0,0,0
16020,0,1,0,0,0,0
16021,0,0,0,0,0,0
16022,0,0,0,0,0,0
16023,0,0,0,0,0,0
16024,0,0,0,0,0,0
16025,0,0,0,0,0,0
16026,0,0,0,0,0,0
16027,0,0,0,0,0,0
16028,0,0,0,0,0,0
16029,0,1,0,0,0,0
16030,0,1,0,0,0,0
16031,0,1,0,0,0,0
16032,0,1,0,0,0,0
16033,0,1,0,0,0,0
16034,0,1,0,0,0,0
16035,0,1,0,0,0,0
16036,0,1,0,0,0,0
16037,0,1,0,0,0,0
16038,0,1,0,0,0,0
16039,0,1,0,0,0,0
16040,0,1,0,0,0,0
16041,0,1,0,0,0,0
16042,0,1,0,0,0,0
16043,0,1,0,0,0,0
16044,0,1,0,0,0,0
16045,0,1,0,0,0,0
16046,0,1,0,0,0,0
16047,0,1,0,0,0,0
16048,0,1,0,0,0,0
16049,0,1,0,0,0,0
16050,0,1,0,0,0,0
16051,0,1,0,0,0,0
16052,0,1,0,0,0,0
16053,0,1,0,0,0,0
16054,0,1,0,0,0,0
16055,0,1,0,0,0,0
16056,0,1,0,0,0,0
16057,0,1,0,0,0,0
16058,0,1,0,0,0,0
16059,0,1,0,0,0,0
16060,0,1,0,0,0,0
16061,0,1,0,0,0,0
16062,0,1,0,0,0,0
16063,0,1,0,0,0,0
16064,0,1,0,0,0,0
16065,0,1,0,0,0,0
16066,0,1,0,0,0,0
16067,0,1,0,0,0,0
16068,0,1,0,0,0,0
16069,0,1,0,0,0,0
16070,0,1,0,0,0,0
16071,0,1,0,0,0,0
16072,0,1,0,0,0,0
16073,0,1,0,0,0,0
16074,0,1,0,0,0,0
16075,0,1,0,0,0,0
16076,0,1,0,0,0,0
16077,0,1,0,0,0,0
16078,0,1,0,0,0,0
16079,0,1,0,0,0,0
16080,0,1,0,0,0,0
16081,0,1,0,0,0,0
16082,0,1,0,0,0,0
16083,0,1,0,0,0,0
16084,0,1,0,0,0,0
16085,0,1,0,0,0,0
16086,0,1,0,0,0,0
16087,0,1,0,0,0,0
16088,0,1,0,0,0,0
16089,0,1,0,0,0,0
16090,0,1,0,0,0,0
16091,0,1,0,0,0,0
16092,0,1,0,0,0,0
16093,0,1,0,0,0,0
16094,0,1,0,0,0,0
16095,0,1,0,0,0,0
16096,0,1,0,0,0,0
16097,0,1,0,0,0,0
16098,0,1,0,0,0,0
16099,0,1,0,0,0,0
16100,0,1,0,0,0,0
16101,0,1,0,0,0,0
16102,0,1,0,0,0,0
16103,0,1,0,0,0,0
16104,0,1,0,0,0,0
16105,0,1,0,0,0,0
16106,0,1,0,0,0,0
16107,0,1,0,0,0,0
16108,0,1,0,0,0,0
16109,0,1,0,0,0,0
16110,0,1,0,0,0,0
16111,0,0,0,0,0,0
16112,0,0,0,0,0,0
16113,0,0,0,0,0,0
16114,0,0,0,0,0,0
16115,0,0,0,0,0,0
16116,0,0,0,0,0,0
16117,0,0,0,0,0,0
16118,0,0,0,0,0,0
16119,0,0,0,0,0,0
16120,0,0,0,0,0,0
16121,0,0,0,0,0,0
16122,0,0,0,0,0,0
16123,0,0,0,0,0,0
16124,0,0,0,0,0,0
16125,0,0,0,0,0,0
16126,0,0,0,0,0,0
16127,0,0,0,0,0,0
16128,0,0,0,0,0,0
16129,0,0,0,0,0,0
16130,0,0,0,0,0,0
16131,0,0,0,0,0,0
16132,0,0,0,0,0,0
16133,0,0,0,0,0,0
16134,0,0,0,0,0,0
16135,0,0,0,0,0,0
16136,0,0,0,0,0,0
16137,0,0,0,0,0,0
16138,0,0,0,0,0,0
16139,0,0,0,0,0,0
16140,0,0,0,0,0,0
16141,0,0,0,0,0,0
16142,0,0,0,0,0,0
16143,0,0,0,0,0,0
16144,0,0,0,0,0,0
16145,0,0,0,0,0,0
16146,0,0,0,0,0,0
16147,0,0,0,0,0,0
16148,0,0,0,0,0,0
16149,0,0,0,0,0,0
16150,0,0,0,0,0,0
16151,0,0,0,0,0,0
16152,0,0,0,0,0,0
16153,0,0,0,0,0,0
16154,0,0,0,0,0,0
16155,0,0,0,0,0,0
16156,0,0,0,0,0,0
16157,0,0,0,0,0,0
16158,0,0,0,0,0,0
16159,0,0,0,0,0,0
16160,0,0,0,0,0,0
16161,0,0,0,0,0,0
16162,0,0,0,0,0,0
16163,0,0,0,0,0,0
16164,0,0,0,0,0,0
16165,0,0,0,0,0,0
16166,0,0,0,0,0,0
16167,0,0,0,0,0,0
16168,0,0,0,0,0,0
16169,0,0,0,0,0,0
16170,0,0,0,0,0,0
16171,0,0,0,0,0,0
16172,0,0,0,0,0,0
16173,0,0,0,0,0,0
16174,0,0,0,0,0,0
16175,0,0,0,0,0,0
16176,0,0,0,0,0,0
16177,0,0,0,0,0,0
16178,0,0,0,0,0,0
16179,0,0,0,0,0,0
16180,0,0,0,0,0,0
16181,0,0,0,0,0,0
16182,0,0,0,0,0,0
16183,0,0,0,0,0,0
16184,0,0,0,0,0,0
16185,0,0,0,0,0,0
16186,0,0,0,0,0,0
16187,0,0,0,0,0,0
16188,0,0,0,0,0,0
16189,0,0,0,0,0,0
16190,0,0,0,0,0,0
16191,0,0,0,0,0,0
16192,0,0,0,0,0,0
16193,0,0,0,0,0,0
16194,0,0,0,0,0,0
16195,0,0,0,0,0,0
16196,0,0,0,0,0,0
16197,0,0,0,0,0,0
16198,0,0,0,0,0,0
16199,0,0,0,0,0,0
16200,0,0,0,0,0,0
16201,0,0,0,0,0,0
16202,0,0,0,0,0,0
16203,0,0,0,0,0,0
16204,0,0,0,0,0,0
16205,0,0,0,0,0,0
16206,0,0,0,0,0,0
16207,0,0,0,0,0,0
16208,0,0,0,0,0,0
16209,0,0,0,0,0,0
16210,0,0,0,0,0,0
16211,0,0,0,0,0,0
16212,0,0,0,0,0,0
16213,0,0,0,0,0,0
16214,0,0,0,0,0,0
16215,0,0,0,0,0,0
16216,0,0,0,0,0,0
16217,0,0,0,0,0,0
16218,0,0,0,0,0,0
16219,0,0,0,0,0,0
16220,0,0,0,0,0,0
16221,0,0,0,0,0,0
16222,0,0,0,0,0,0
16223,0,0,0,0,0,0
16224,0,0,0,0,0,0
16225,0,0,0,0,0,0
16226,0,0,0,0,0,0
16227,0,0,0,0,0,0
16228,0,0,0,0,0,0
16229,0,0,0,0,0,0
16230,0,0,0,0,0,0
16231,0,0,0,0,0,0
16232,0,0,0,0,0,0
16233,0,0,0,0,0,0
16234,0,0,0,0,0,0
16235,0,0,0,0,0,0
16236,0,0,0,0,0,0
16237,0,0,0,0,0,0
16238,0,0,0,0,0,0
16239,0,0,0,0,0,0
16240,0,0,0,0,0,0
16241,0,0,0,0,0,0
16242,0,0,0,0,0,0
16243,0,0,0,0,0,0
16244,0,0,0,0,0,0
16245,0,0,0,0,0,0
16246,0,0,0,0,0,0
16247,0,0,0,0,0,0
16248,0,0,0,0,0,0
16249,0,0,0,0,0,0
16250,0,0,0,0,0,0
16251,0,0,0,0,0,0
16252,0,0,0,0,0,0
16253,0,0,0,0,0,0
16254,0,0,0,0,0,0
16255,0,0,0,0,0,0
16256,0,0,0,0,0,0
16257,0,0,0,0,0,0
16258,0,0,0,0,0,0
16259,0,0,0,0,0,0
16260,0,0,0,0,0,0
16261,0,0,0,0,0,0
16262,0,0,0,0,0,0
16263,0,0,0,0,0,0
16264,0,0,0,0,0,0
16265,0,0,0,0,0,0
16266,0,0,0,0,0,0
16267,0,0,0,0,0,0
16268,0,0,0,0,0,0
16269,0,0,0,0,0,0
16270,0,0,0,0,0,0
16271,0,0,0,0,0,0
16272,0,0,0,0,0,0
16273,0,0,0,0,0,0
16274,0,0,0,0,0,0
16275,0,0,0,0,0,0
16276,0,0,0,0,0,0
16277,0,0,0,0,0,0
16278,0,0,0,0,0,0
16279,0,0,0,0,0,0
16280,0,0,0,0,0,0
16281,0,0,0,0,0,0
16282,0,0,0,0,0,0
16283,0,0,0,0,0,0
16284,0,0,0,0,0,0
16285,0,0,0,0,0,0
16286,0,0,0,0,0,0
16287,0,0,0,0,0,0
16288,0,0,0,0,0,0
16289,0,0,0,0,0,0
16290,0,0,0,0,0,0
16291,0,0,0,0,0,0
16292,0,0,0,0,0,0
16293,0,0,0,0,0,0
16294,0,0,0,0,0,0
16295,0,0,0,0,0,0
16296,0,0,0,0,0,0
16297,0,0,0,0,0,0
16298,0,0,0,0,0,0
16299,0,0,0,0,0,0
16300,0,0,0,0,0,0
16301,0,0,0,0,0,0
16302,0,0,0,0,0,0
16303,0,0,0,0,0,0
16304,0,0,0,0,0,0
16305,0,0,0,0,0,0
16306,0,0,0,0,0,0
16307,0,0,0,0,0,0
16308,0,0,0,0,0,0
16309,0,0,0,0,0,0
16310,0,0,0,0,0,0
16311,0,0,0,0,0,0
16312,0,0,0,0,0,0
16313,0,0,0,0,0,0
16314,0,0,0,0,0,0
16315,0,0,0,0,0,0
16316,0,0,0,0,0,0
16317,0,0,0,0,0,0
16318,0,0,0,0,0,0
16319,0,0,0,0,0,0
16320,0,0,0,0,0,0
16321,0,0,0,0,0,0
16322,0,0,0,0,0,0
16323,0,0,0,0,0,0
16324,0,0,0,0,0,0
16325,0,0,0,0,0,0
16326,0,0,0,0,0,0
16327,0,0,0,0,0,0
16328,0,0,0,0,0,0
16329,0,0,0,0,0,0
16330,0,0,0,0,0,0
16331,0,0,0,0,0,0
16332,0,0,0,0,0,0
16333,0,0,0,0,0,0
16334,0,0,0,0,0,0
16335,0,0,0,0,0,0
16336,0,0,0,0,0,0
16337,0,0,0,0,0,0
16338,0,0,0,0,0,0
16339,0,0,0,0,0,0
16340,0,0,0,0,0,0
16341,0,0,0,0,0,0
16342,0,0,0,0,0,0
16343,0,0,0,0,0,0
16344,0,0,0,0,0,0
16345,0,0,0,0,0,0
16346,0,0,0,0,0,0
16347,0,0,0,0,0,0
16348,0,0,0,0,0,0
16349,0,0,0,0,0,0
16350,0,0,0,0,0,0
16351,0,0,0,0,0,0
16352,0,0,0,0,0,0
16353,0,0,0,0,0,0
16354,0,0,0,0,0,0
16355,0,0,0,0,0,0
16356,0,0,0,0,0,0
16357,0,0,0,0,0,0
16358,0,0,0,0,0,0
16359,0,0,0,0,0,0
16360,0,0,0,0,0,0
16361,0,0,0,0,0,0
16362,0,0,0,0,0,0
16363,0,0,0,0,0,0
16364,0,0,0,0,0,0
16365,0,0,0,0,0,0
16366,0,0,0,0,0,0
16367,0,0,0,0,0,0
16368,0,0,0,0,0,0
16369,0,0,0,0,0,0
16370,0,0,0,0,0,0
16371,0,0,0,0,0,0
16372,0,0,0,0,0,0
16373,0,0,0,0,0,0
16374,0,0,1,0,0,0
16375,0,0,1,0,0,0
16376,0,0,1,0,0,0
16377,0,0,1,0,0,0
16378,0,0,1,0,0,0
16379,0,0,1,0,0,0
16380,0,0,1,0,0,0
16381,0,0,1,0,0,0
16382,0,0,1,0,0,0
16383,0,0,1,0,0,0
16384,0,0,1,0,0,0
16385,0,0,1,0,0,0
16386,0,0,1,0,0,0
16387,0,0,1,0,0,0
16388,0,0,1,0,0,0
16389,0,0,1,0,0,0
16390,0,0,1,0,0,0
16391,0,0,1,0,0,0
16392,0,0,1,0,0,0
16393,0,0,1,0,0,0
16394,0,0,1,0,0,0
16395,0,0,1,0,0,0
16396,0,0,1,0,0,0
16397,0,0,1,0,0,0
16398,0,0,1,0,0,0
16399,0,0,1,0,0,0
16400,0,0,1,0,0,0
16401,0,0,1,0,0,0
16402,0,0,1,0,0,0
16403,0,0,1,0,0,0
16404,0,0,1,0,0,0
16405,0,0,1,0,0,0
16406,0,0,1,0,0,0
16407,0,0,1,0,0,0
16408,0,0,1,0,0,0
16409,0,0,1,0,0,0
16410,0,0,1,0,0,0
16411,0,0,1,0,0,0
16412,0,0,1,0,0,0
16413,0,0,1,0,0,0
16414,0,0,1,0,0,0
16415,0,0,1,0,0,0
16416,0,0,1,0,0,0
16417,0,0,1,0,0,0
16418,0,0,1,0,0,0
16419,0,0,1,0,0,0
16420,0,0,1,0,0,0
16421,0,0,1,0,0,0
16422,0,0,1,0,0,0
16423,0,0,1,0,0,0
16424,0,0,1,0,0,0
16425,0,0,1,0,0,0
16426,0,0,1,0,0,0
16427,0,0,1,0,0,0
16428,0,0,1,0,0,0
16429,0,0,1,0,0,0
16430,0,0,1,0,0,0
16431,0,0,1,0,0,0
16432,0,0,1,0,0,0
16433,0,0,1,0,0,0
16434,0,0,1,0,0,0
16435,0,0,1,0,0,0
16436,0,0,1,0,0,0
16437,0,0,1,0,0,0
16438,0,0,1,0,0,0
16439,0,0,1,0,0,0
16440,0,0,1,0,0,0
16441,0,0,1,0,0,0
16442,0,0,1,0,0,0
16443,0,0,1,0,0,0
16444,0,0,1,0,0,0
16445,0,0,1,0,0,0
16446,0,0,1,0,0,0
16447,0,0,1,0,0,0
16448,0,0,1,0,0,0
16449,0,0,1,0,0,0
16450,0,0,1,0,0,0
16451,0,0,1,0,0,0
16452,0,0,1,0,0,0
16453,0,0,1,0,0,0
16454,0,0,1,0,0,0
16455,0,0,1,0,0,0
16456,0,0,1,0,0,0
16457,0,0,1,0,0,0
16458,0,0,1,0,0,0
16459,0,0,1,0,0,0
16460,0,0,1,0,0,0
16461,0,0,1,0,0,0
16462,0,0,1,0,0,0
16463,0,0,1,0,0,0
16464,0,0,1,0,0,0
16465,0,0,1,0,0,0
16466,0,0,1,0,0,0
16467,0,0,1,0,0,0
16468,0,0,1,0,0,0
16469,0,0,1,0,0,0
16470,0,0,1,0,0,0
16471,0,0,1,0,0,0
16472,0,0,1,0,0,0
16473,0,0,1,0,0,0
16474,0,0,1,0,0,0
16475,0,0,1,0,0,0
16476,0,0,1,0,0,0
16477,0,0,1,0,0,0
16478,0,0,1,0,0,0
16479,0,0,1,0,0,0
16480,0,0,1,0,0,0
16481,0,0,1,0,0,0
16482,0,0,1,0,0,0
16483,0,0,1,0,0,0
16484,0,0,1,0,0,0
16485,0,0,1,0,0,0
16486,0,0,1,0,0,0
16487,0,0,1,0,0,0
16488,0,0,1,0,0,0
16489,0,0,1,0,0,0
16490,0,0,1,0,0,0
16491,0,0,1,0,0,0
16492,0,0,1,0,0,0
16493,0,0,1,0,0,0
16494,0,0,1,0,0,0
16495,0,0,1,0,0,0
16496,0,0,1,0,0,0
16497,0,0,1,0,0,0
16498,0,0,1,0,0,0
16499,0,0,1,0,0,0
16500,0,0,1,0,0,0
16501,0,0,1,0,0,0
16502,0,0,1,0,0,0
16503,0,0,1,0,0,0
16504,0,0,1,0,0,0
16505,0,0,1,0,0,0
16506,0,0,1,0,0,0
16507,0,0,1,0,0,0
16508,0,0,1,0,0,0
16509,0,0,1,0,0,0
16510,0,0,1,0,0,0
16511,0,0,1,0,0,0
16512,0,0,1,0,0,0
16513,0,0,1,0,0,0
16514,0,0,1,0,0,0
16515,0,0,1,0,0,0
16516,0,0,1,0,0,0
16517,0,0,1,0,0,0
16518,0,0,1,0,0,0
16519,0,0,1,0,0,0
16520,0,0,1,0,0,0
16521,0,0,1,0,0,0
16522,0,0,1,0,0,0
16523,0,0,1,0,0,0
16524,0,0,1,0,0,0
16525,0,0,1,0,0,0
16526,0,0,1,0,0,0
16527,0,0,1,0,0,0
16528,0,0,1,0,0,0
16529,0,0,1,0,0,0
16530,0,0,1,0,0,0
16531,0,0,1,0,0,0
16532,0,0,1,0,0,0
16533,0,0,1,0,0,0
16534,0,0,1,0,0,0
16535,0,0,1,0,0,0
16536,0,0,1,0,0,0
16537,0,0,1,0,0,0
16538,0,0,1,0,0,0
16539,0,0,1,0,0,0
16540,0,0,1,0,0,0
16541,0,0,1,0,0,0
16542,0,0,1,0,0,0
16543,0,0,1,0,0,0
16544,0,0,1,0,0,0
16545,0,0,1,0,0,0
16546,0,0,1,0,0,0
16547,0,0,1,0,0,0
16548,0,0,1,0,0,0
16549,0,0,1,0,0,0
16550,0,0,1,0,0,0
16551,0,0,1,0,0,0
16552,0,0,1,0,0,0
16553,0,0,1,0,0,0
16554,0,0,1,0,0,0
16555,0,0,1,0,0,0
16556,0,0,1,0,0,0
16557,0,0,1,0,0,0
16558,0,0,1,0,0,0
16559,0,0,1,0,0,0
16560,0,0,1,0,0,0
16561,0,0,1,0,0,0
16562,0,0,1,0,0,0
16563,0,0,1,0,0,0
16564,0,0,1,0,0,0
16565,0,0,1,0,0,0
16566,0,0,1,0,0,0
16567,0,0,1,0,0,0
16568,0,0,1,0,0,0
16569,0,0,1,0,0,0
16570,0,0,1,0,0,0
16571,0,0,1,0,0,0
16572,0,0,1,0,0,0
16573,0,0,1,0,0,0
16574,0,0,1,0,0,0
16575,0,0,1,0,0,0
16576,0,0,1,0,0,0
16577,0,0,1,0,0,0
16578,0,0,1,0,0,0
16579,0,0,1,0,0,0
16580,0,0,1,0,0,0
16581,0,0,1,0,0,0
16582,0,0,1,0,0,0
16583,0,0,1,0,0,0
16584,0,0,1,0,0,0
16585,0,0,1,0,0,0
16586,0,0,1,0,0,0
16587,0,0,1,0,0,0
16588,0,0,1,0,0,0
16589,0,0,1,0,0,0
16590,0,0,1,0,0,0
16591,0,0,1,0,0,0
16592,0,0,1,0,0,0
16593,0,0,1,0,0,0
16594,0,0,1,0,0,0
16595,0,0,1,0,0,0
16596,0,0,1,0,0,0
16597,0,0,1,0,0,0
16598,0,0,1,0,0,0
16599,0,0,1,0,0,0
16600,0,0,1,0,0,0
16601,0,0,1,0,0,0
16602,0,0,1,0,0,0
16603,0,0,1,0,0,0
16604,0,0,1,0,0,0
16605,0,0,1,0,0,0
16606,0,0,1,0,0,0
16607,0,0,1,0,0,0
16608,0,0,1,0,0,0
16609,0,0,1,0,0,0
16610,0,0,1,0,0,0
16611,0,0,1,0,0,0
16612,0,0,1,0,0,0
16613,0,0,1,0,0,0
16614,0,0,1,0,0,0
16615,0,0,1,0,0,0
16616,0,0,1,0,0,0
16617,1,0,1,0,0,0
16618,1,0,1,0,0,0
16619,1,0,1,0,0,0
16620,1,0,1,0,0,0
16621,1,0,0,0,0,0
16622,1,0,0,0,0,0
16623,1,0,0,0,0,0
16624,1,0,0,0,0,0
16625,1,0,0,0,0,0
16626,1,0,0,0,0,0
16627,1,0,0,0,0,0
16628,1,0,0,0,0,0
16629,1,0,1,0,0,0
16630,1,0,1,0,0,0
16631,1,0,1,0,0,0
16632,1,0,1,0,0,0
16633,1,0,1,0,0,0
16634,1,0,1,0,0,0
16635,1,0,1,0,0,0
16636,1,0,1,0,0,0
16637,1,0,1,0,0,0
16638,1,0,1,0,0,0
16639,1,0,1,0,0,0
16640,1,0,1,0,0,0
16641,1,0,1,0,0,0
16642,1,0,1,0,0,0
16643,1,0,1,0,0,0
16644,1,0,1,0,0,0
16645,1,0,1,0,0,0
16646,1,0,1,0,0,0
16647,1,0,1,0,0,0
16648,1,0,1,0,0,0
16649,1,0,1,0,0,0
16650,1,0,1,0,0,0
16651,1,0,1,0,0,0
16652,1,0,1,0,0,0
16653,1,0,1,0,0,0
16654,1,0,1,0,0,0
16655,1,0,1,0,0,0
16656,1,0,1,0,0,0
16657,1,0,1,0,0,0
16658,1,0,1,0,0,0
16659,1,0,1,0,0,0
16660,1,0,1,0,0,0
16661,1,0,1,0,0,0
16662,1,0,1,0,0,0
16663,1,0,1,0,0,0
16664,1,0,1,0,0,0
16665,1,0,1,0,0,0
16666,1,0,1,0,0,0
16667,1,0,1,0,0,0
16668,1,0,1,0,0,0
16669,1,0,1,0,0,0
16670,1,0,1,0,0,0
16671,1,0,1,0,0,0
16672,1,0,1,0,0,0
16673,1,0,1,0,0,0
16674,1,0,1,0,0,0
16675,1,0,1,0,0,0
16676,1,0,1,0,0,0
16677,1,0,1,0,0,0
16678,1,0,1,0,0,0
16679,1,0,1,0,0,0
16680,1,0,1,0,0,0
16681,1,0,1,0,0,0
16682,1,0,1,0,0,0
16683,1,0,1,0,0,0
16684,1,0,1,0,0,0
16685,1,0,1,0,0,0
16686,1,0,1,0,0,0
16687,1,0,1,0,0,0
16688,1,0,1,0,0,0
16689,1,0,1,0,0,0
16690,1,0,1,0,0,0
16691,1,0,1,0,0,0
16692,1,0,1,0,0,0
16693,1,0,1,0,0,0
16694,1,0,1,0,0,0
16695,1,0,1,0,0,0
16696,1,0,1,0,0,0
16697,1,0,1,0,0,0
16698,1,0,1,0,0,0
16699,1,0,1,0,0,0
16700,1,0,1,0,0,0
16701,1,0,1,0,0,0
16702,1,0,1,0,0,0
16703,1,0,1,0,0,0
16704,1,0,1,0,0,0
16705,1,0,1,0,0,0
16706,1,0,1,0,0,0
16707,1,0,1,0,0,0
16708,1,0,1,0,0,0
16709,1,0,1,0,0,0
16710,1,0,1,0,0,0
16711,1,0,0,0,0,0
16712,1,0,0,0,0,0
16713,1,0,0,0,0,0
16714,1,0,0,0,0,0
16715,1,0,0,0,0,0
16716,1,0,0,0,0,0
16717,1,0,0,0,0,0
16718,1,0,0,0,0,0
16719,1,0,0,0,0,0
16720,1,0,0,0,0,0
16721,1,0,0,0,0,0
16722,1,0,0,0,0,0
16723,1,0,0,0,0,0
16724,1,0,0,0,0,0
16725,1,0,0,0,0,0
16726,1,0,0,0,0,0
16727,1,0,0,0,0,0
16728,1,0,0,0,0,0
16729,1,0,0,0,0,0
16730,1,0,0,0,0,0
16731,1,0,0,0,0,0
16732,1,0,0,0,0,0
16733,1,0,0,0,0,0
16734,1,0,0,0,0,0
16735,1,0,0,0,0,0
16736,1,0,0,0,0,0
16737,1,0,0,0,0,0
16738,1,0,0,0,0,0
16739,1,0,0,0,0,0
16740,1,0,0,0,0,0
16741,1,0,0,0,0,0
16742,1,0,0,0,0,0
16743,1,0,0,0,0,0
16744,1,0,0,0,0,0
16745,1,0,0,0,0,0
16746,1,0,0,0,0,0
16747,1,0,0,0,0,0
16748,1,0,0,0,0,0
16749,1,0,0,0,0,0
16750,1,0,0,0,0,0
16751,1,0,0,0,0,0
16752,1,0,0,0,0,0
16753,1,0,0,0,0,0
16754,1,0,0,0,0,0
16755,1,0,0,0,0,0
16756,1,0,0,0,0,0
16757,1,0,0,0,0,0
16758,1,0,0,0,0,0
16759,1,0,0,0,0,0
16760,1,0,0,0,0,0
16761,1,0,0,0,0,0
16762,1,0,0,0,0,0
16763,1,0,0,0,0,0
16764,1,0,0,0,0,0
16765,1,0,0,0,0,0
16766,1,0,0,0,0,0
16767,1,0,0,0,0,0
16768,1,0,0,0,0,0
16769,1,0,0,0,0,0
16770,1,0,0,0,0,0
16771,1,0,0,0,0,0
16772,1,0,0,0,0,0
16773,1,0,0,0,0,0
16774,1,0,0,0,0,0
16775,1,0,0,0,0,0
16776,1,0,0,0,0,0
16777,1,0,0,0,0,0
16778,1,0,0,0,0,0
16779,1,0,0,0,0,0
16780,1,0,0,0,0,0
16781,1,0,0,0,0,0
16782,1,0,0,0,0,0
16783,1,0,0,0,0,0
16784,1,0,0,0,0,0
16785,1,0,0,0,0,0
16786,1,0,0,0,0,0
16787,1,0,0,0,0,0
16788,1,0,0,0,0,0
16789,1,0,0,0,0,0
16790,1,0,0,0,0,0
16791,1,0,0,0,0,0
16792,1,0,0,0,0,0
16793,1,0,0,0,0,0
16794,1,0,0,0,0,0
16795,1,0,0,0,0,0
16796,1,0,0,0,0,0
16797,1,0,0,0,0,0
16798,1,0,0,0,0,0
16799,1,0,0,0,0,0
16800,1,0,0,0,0,0
16801,1,0,0,0,0,0
16802,1,0,0,0,0,0
16803,1,0,0,0,0,0
16804,1,0,0,0,0,0
16805,1,0,0,0,0,0
16806,1,0,0,0,0,0
16807,1,0,0,0,0,0
16808,1,0,0,0,0,0
16809,1,0,0,0,0,0
16810,1,0,0,0,0,0
16811,1,0,0,0,0,0
16812,1,0,0,0,0,0
16813,1,0,0,0,0,0
16814,1,0,0,0,0,0
16815,1,0,0,0,0,0
16816,1,0,0,0,0,0
16817,1,0,0,0,0,0
16818,1,0,0,0,0,0
16819,1,0,0,0,0,0
16820,1,0,0,0,0,0
16821,1,0,0,0,0,0
16822,1,0,0,0,0,0
16823,1,0,0,0,0,0
16824,1,0,0,0,0,0
16825,1,0,0,0,0,0
16826,1,0,0,0,0,0
16827,1,0,0,0,0,0
16828,1,0,0,0,0,0
16829,1,0,0,0,0,0
16830,1,0,0,0,0,0
16831,1,0,0,0,0,0
